Nama Produk,SKU Induk,Bulan,Tahun,Total_Terjual,Total_Transaksi,Rata_Harga,Total_Diskon,Ada_Event,Lag_1,Lag_2,Rolling_Mean_3,Produk_Encoded,Lag_3,Rolling_Mean_6,Tren,Kategori,Kategori_Encoded
Rok Midi Wanita Polos Elegan,ROK-002,12,2024,7.0,2.0,38750.0,63800.0,1.0,2.0,0.0,0.6666666666666666,61,0.0,2.8333333333333335,2.0,Rok,10
Rok Midi Wanita Polos Import,ROK-016,1,2024,0.0,0.0,227137.5,0.0,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,Rok,10
Rok Midi Wanita Polos Import,ROK-016,2,2024,5.0,1.0,184000.0,595000.0,1.0,0.0,0.0,0.0,62,0.0,0.0,0.0,Rok,10
Rok Midi Wanita Polos Import,ROK-016,3,2024,12.0,4.0,250950.0,568700.0,1.0,5.0,0.0,2.5,62,0.0,2.5,5.0,Rok,10
Rok Midi Wanita Polos Import,ROK-016,4,2024,5.0,1.0,276900.0,130500.0,0.0,12.0,5.0,5.666666666666667,62,0.0,5.666666666666667,7.0,Rok,10
Rok Midi Wanita Polos Import,ROK-016,5,2024,7.0,2.0,219900.0,571000.0,0.0,5.0,12.0,7.333333333333333,62,5.0,5.5,-7.0,Rok,10
Rok Midi Wanita Polos Import,ROK-016,6,2024,0.0,0.0,227137.5,0.0,0.0,7.0,5.0,8.0,62,12.0,5.8,2.0,Rok,10
Rok Midi Wanita Polos Import,ROK-016,7,2024,1.0,1.0,197500.0,105500.0,1.0,0.0,7.0,4.0,62,5.0,4.833333333333333,-7.0,Rok,10
Rok Midi Wanita Polos Import,ROK-016,8,2024,0.0,0.0,227137.5,0.0,0.0,1.0,0.0,2.6666666666666665,62,7.0,5.0,1.0,Rok,10
Rok Midi Wanita Polos Import,ROK-016,9,2024,5.0,1.0,239600.0,317000.0,0.0,0.0,1.0,0.3333333333333333,62,0.0,4.166666666666667,-1.0,Rok,10
Rok Midi Wanita Polos Import,ROK-016,10,2024,4.0,2.0,206150.0,421900.0,1.0,5.0,0.0,2.0,62,1.0,3.0,5.0,Rok,10
Rok Midi Wanita Polos Import,ROK-016,11,2024,5.0,1.0,242100.0,304500.0,0.0,4.0,5.0,3.0,62,0.0,2.8333333333333335,-1.0,Rok,10
Rok Midi Wanita Polos Import,ROK-016,12,2024,0.0,0.0,227137.5,0.0,0.0,5.0,4.0,4.666666666666667,62,5.0,2.5,1.0,Rok,10
Rok Mini Wanita Basic Bahan Adem,ROK-099,1,2024,3.0,1.0,90400.0,109800.0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,Rok,10
Rok Mini Wanita Basic Bahan Adem,ROK-099,2,2024,5.0,1.0,85100.0,209500.0,0.0,3.0,0.0,3.0,63,0.0,3.0,3.0,Rok,10
Rok Mini Wanita Basic Bahan Adem,ROK-099,3,2024,3.0,1.0,104600.0,67200.0,0.0,5.0,3.0,4.0,63,0.0,4.0,2.0,Rok,10
Rok Mini Wanita Basic Bahan Adem,ROK-099,4,2024,4.0,1.0,82900.0,176400.0,0.0,3.0,5.0,3.6666666666666665,63,3.0,3.6666666666666665,-2.0,Rok,10
Rok Mini Wanita Basic Bahan Adem,ROK-099,5,2024,0.0,0.0,97778.33333333334,0.0,0.0,4.0,3.0,4.0,63,5.0,3.75,1.0,Rok,10
Rok Mini Wanita Basic Bahan Adem,ROK-099,6,2024,6.0,2.0,98650.0,139200.0,0.0,0.0,4.0,2.3333333333333335,63,3.0,3.0,-4.0,Rok,10
Rok Mini Wanita Basic Bahan Adem,ROK-099,7,2024,0.0,0.0,97778.33333333334,0.0,0.0,6.0,0.0,3.3333333333333335,63,4.0,3.5,6.0,Rok,10
Rok Mini Wanita Basic Bahan Adem,ROK-099,8,2024,1.0,1.0,115000.0,12000.0,0.0,0.0,6.0,2.0,63,0.0,3.0,-6.0,Rok,10
Rok Mini Wanita Basic Bahan Adem,ROK-099,9,2024,3.0,2.0,102400.0,75500.0,0.0,1.0,0.0,2.3333333333333335,63,6.0,2.3333333333333335,1.0,Rok,10
Rok Mini Wanita Basic Bahan Adem,ROK-099,10,2024,9.0,3.0,89633.33333333333,295300.0,0.0,3.0,1.0,1.3333333333333333,63,0.0,2.3333333333333335,2.0,Rok,10
Rok Mini Wanita Basic Bahan Adem,ROK-099,11,2024,1.0,1.0,105400.0,21600.0,0.0,9.0,3.0,4.333333333333333,63,1.0,3.1666666666666665,6.0,Rok,10
Rok Mini Wanita Basic Bahan Adem,ROK-099,12,2024,2.0,1.0,103700.0,46600.0,0.0,1.0,9.0,4.333333333333333,63,3.0,3.3333333333333335,-8.0,Rok,10
Rok Mini Wanita Basic Terbaru,ROK-091,1,2024,2.0,2.0,213900.0,112200.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,Rok,10
Rok Mini Wanita Basic Terbaru,ROK-091,2,2024,0.0,0.0,209540.00000000003,0.0,0.0,2.0,0.0,2.0,64,0.0,2.0,2.0,Rok,10
Rok Mini Wanita Basic Terbaru,ROK-091,3,2024,0.0,0.0,209540.00000000003,0.0,0.0,0.0,2.0,1.0,64,0.0,1.0,-2.0,Rok,10
Rok Mini Wanita Basic Terbaru,ROK-091,4,2024,4.0,2.0,228100.0,126800.0,1.0,0.0,0.0,0.6666666666666666,64,2.0,0.6666666666666666,0.0,Rok,10
Rok Mini Wanita Basic Terbaru,ROK-091,5,2024,9.0,2.0,196850.0,680900.0,0.0,4.0,0.0,1.3333333333333333,64,0.0,1.5,4.0,Rok,10
Rok Mini Wanita Basic Terbaru,ROK-091,6,2024,3.0,1.0,178200.0,275400.0,1.0,9.0,4.0,4.333333333333333,64,0.0,3.0,5.0,Rok,10
Rok Mini Wanita Basic Terbaru,ROK-091,7,2024,10.0,3.0,218233.33333333334,325400.0,0.0,3.0,9.0,5.333333333333333,64,4.0,3.0,-6.0,Rok,10
Rok Mini Wanita Basic Terbaru,ROK-091,8,2024,0.0,0.0,209540.00000000003,0.0,0.0,10.0,3.0,7.333333333333333,64,9.0,4.333333333333333,7.0,Rok,10
Rok Mini Wanita Basic Terbaru,ROK-091,9,2024,4.0,1.0,200900.0,276400.0,0.0,0.0,10.0,4.333333333333333,64,3.0,4.333333333333333,-10.0,Rok,10
Rok Mini Wanita Basic Terbaru,ROK-091,10,2024,2.0,2.0,223550.0,92900.0,1.0,4.0,0.0,4.666666666666667,64,10.0,5.0,4.0,Rok,10
Rok Mini Wanita Basic Terbaru,ROK-091,11,2024,6.0,3.0,212366.66666666666,371800.0,1.0,2.0,4.0,2.0,64,0.0,4.666666666666667,-2.0,Rok,10
Rok Mini Wanita Basic Terbaru,ROK-091,12,2024,14.0,5.0,213760.0,779700.0,1.0,6.0,2.0,4.0,64,4.0,4.166666666666667,4.0,Rok,10
Rok Mini Wanita Korean Style Bahan Adem,ROK-055,1,2024,1.0,1.0,28400.0,8600.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,Rok,10
Rok Mini Wanita Korean Style Bahan Adem,ROK-055,2,2024,17.0,6.0,27366.666666666668,165900.0,1.0,1.0,0.0,1.0,65,0.0,1.0,1.0,Rok,10
Rok Mini Wanita Korean Style Bahan Adem,ROK-055,3,2024,8.0,2.0,30900.0,48800.0,1.0,17.0,1.0,9.0,65,0.0,9.0,16.0,Rok,10
Rok Mini Wanita Korean Style Bahan Adem,ROK-055,4,2024,0.0,0.0,27872.91666666667,0.0,0.0,8.0,17.0,8.666666666666666,65,1.0,8.666666666666666,-9.0,Rok,10
Rok Mini Wanita Korean Style Bahan Adem,ROK-055,5,2024,0.0,0.0,27872.91666666667,0.0,0.0,0.0,8.0,8.333333333333334,65,17.0,6.5,-8.0,Rok,10
Rok Mini Wanita Korean Style Bahan Adem,ROK-055,6,2024,0.0,0.0,27872.91666666667,0.0,0.0,0.0,0.0,2.6666666666666665,65,8.0,5.2,0.0,Rok,10
Rok Mini Wanita Korean Style Bahan Adem,ROK-055,7,2024,6.0,2.0,25250.0,67100.0,0.0,0.0,0.0,0.0,65,0.0,4.333333333333333,0.0,Rok,10
Rok Mini Wanita Korean Style Bahan Adem,ROK-055,8,2024,0.0,0.0,27872.91666666667,0.0,0.0,6.0,0.0,2.0,65,0.0,5.166666666666667,6.0,Rok,10
Rok Mini Wanita Korean Style Bahan Adem,ROK-055,9,2024,2.0,1.0,26000.0,22000.0,0.0,0.0,6.0,2.0,65,0.0,2.3333333333333335,-6.0,Rok,10
Rok Mini Wanita Korean Style Bahan Adem,ROK-055,10,2024,8.0,3.0,24733.333333333332,101400.0,1.0,2.0,0.0,2.6666666666666665,65,6.0,1.3333333333333333,2.0,Rok,10
Rok Mini Wanita Korean Style Bahan Adem,ROK-055,11,2024,3.0,2.0,31500.0,17000.0,0.0,8.0,2.0,3.3333333333333335,65,0.0,2.6666666666666665,6.0,Rok,10
Rok Mini Wanita Korean Style Bahan Adem,ROK-055,12,2024,13.0,6.0,28833.333333333332,95600.0,1.0,3.0,8.0,4.333333333333333,65,2.0,3.1666666666666665,-5.0,Rok,10
Rok Mini Wanita Korean Style Murah,ROK-000,1,2024,2.0,1.0,146600.0,16800.0,1.0,0.0,0.0,0.0,66,0.0,0.0,0.0,Rok,10
Rok Mini Wanita Korean Style Murah,ROK-000,2,2024,2.0,1.0,95200.0,119600.0,1.0,2.0,0.0,2.0,66,0.0,2.0,2.0,Rok,10
Rok Mini Wanita Korean Style Murah,ROK-000,3,2024,0.0,0.0,122692.59259259258,0.0,0.0,2.0,2.0,2.0,66,0.0,2.0,0.0,Rok,10
Rok Mini Wanita Korean Style Murah,ROK-000,4,2024,0.0,0.0,122692.59259259258,0.0,0.0,0.0,2.0,1.3333333333333333,66,2.0,1.3333333333333333,-2.0,Rok,10
Rok Mini Wanita Korean Style Murah,ROK-000,5,2024,6.0,2.0,102100.0,329000.0,0.0,0.0,0.0,0.6666666666666666,66,2.0,1.0,0.0,Rok,10
Rok Mini Wanita Korean Style Murah,ROK-000,6,2024,5.0,1.0,133200.0,109000.0,0.0,6.0,0.0,2.0,66,0.0,2.0,6.0,Rok,10
Rok Mini Wanita Korean Style Murah,ROK-000,7,2024,6.0,3.0,124733.33333333333,149100.0,1.0,5.0,6.0,3.6666666666666665,66,0.0,2.5,-1.0,Rok,10
Rok Mini Wanita Korean Style Murah,ROK-000,8,2024,9.0,2.0,136700.0,170200.0,1.0,6.0,5.0,5.666666666666667,66,6.0,3.1666666666666665,1.0,Rok,10
Rok Mini Wanita Korean Style Murah,ROK-000,9,2024,2.0,1.0,136600.0,36800.0,1.0,9.0,6.0,6.666666666666667,66,5.0,4.333333333333333,3.0,Rok,10
Rok Mini Wanita Korean Style Murah,ROK-000,10,2024,5.0,2.0,113900.0,193500.0,0.0,2.0,9.0,5.666666666666667,66,6.0,4.666666666666667,-7.0,Rok,10
Rok Mini Wanita Korean Style Murah,ROK-000,11,2024,0.0,0.0,122692.59259259258,0.0,0.0,5.0,2.0,5.333333333333333,66,9.0,5.5,3.0,Rok,10
Rok Mini Wanita Korean Style Murah,ROK-000,12,2024,10.0,4.0,115200.0,362700.0,1.0,0.0,5.0,2.3333333333333335,66,2.0,4.5,-5.0,Rok,10
Rok Mini Wanita Motif Bunga Bahan Adem,ROK-029,1,2024,6.0,2.0,332100.0,545200.0,0.0,0.0,0.0,0.0,67,0.0,0.0,0.0,Rok,10
Rok Mini Wanita Motif Bunga Bahan Adem,ROK-029,2,2024,6.0,2.0,347650.0,354700.0,0.0,6.0,0.0,6.0,67,0.0,6.0,6.0,Rok,10
Rok Mini Wanita Motif Bunga Bahan Adem,ROK-029,3,2024,4.0,1.0,287200.0,507200.0,1.0,6.0,6.0,6.0,67,0.0,6.0,0.0,Rok,10
Rok Mini Wanita Motif Bunga Bahan Adem,ROK-029,4,2024,5.0,1.0,316300.0,488500.0,1.0,4.0,6.0,5.333333333333333,67,6.0,5.333333333333333,-2.0,Rok,10
Rok Mini Wanita Motif Bunga Bahan Adem,ROK-029,5,2024,0.0,0.0,324300.0,0.0,0.0,5.0,4.0,5.0,67,6.0,5.25,1.0,Rok,10
Rok Mini Wanita Motif Bunga Bahan Adem,ROK-029,6,2024,14.0,4.0,367775.0,533000.0,0.0,0.0,5.0,3.0,67,4.0,4.2,-5.0,Rok,10
Rok Mini Wanita Motif Bunga Bahan Adem,ROK-029,7,2024,15.0,4.0,285675.0,2170700.0,1.0,14.0,0.0,6.333333333333333,67,5.0,5.833333333333333,14.0,Rok,10
Rok Mini Wanita Motif Bunga Bahan Adem,ROK-029,8,2024,7.0,2.0,363450.0,348300.0,1.0,15.0,14.0,9.666666666666666,67,0.0,7.333333333333333,1.0,Rok,10
Rok Mini Wanita Motif Bunga Bahan Adem,ROK-029,9,2024,2.0,1.0,324500.0,179000.0,0.0,7.0,15.0,12.0,67,14.0,7.5,-8.0,Rok,10
Rok Mini Wanita Motif Bunga Bahan Adem,ROK-029,10,2024,6.0,2.0,331350.0,576400.0,1.0,2.0,7.0,8.0,67,15.0,7.166666666666667,-5.0,Rok,10
Rok Mini Wanita Motif Bunga Bahan Adem,ROK-029,11,2024,0.0,0.0,324300.0,0.0,0.0,6.0,2.0,5.0,67,7.0,7.333333333333333,4.0,Rok,10
Rok Mini Wanita Motif Bunga Bahan Adem,ROK-029,12,2024,5.0,1.0,287000.0,635000.0,1.0,0.0,6.0,2.6666666666666665,67,2.0,7.333333333333333,-6.0,Rok,10
Rok Mini Wanita Slim Fit Bahan Adem,ROK-087,1,2024,0.0,0.0,196573.80952380953,0.0,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,Rok,10
Rok Mini Wanita Slim Fit Bahan Adem,ROK-087,2,2024,0.0,0.0,196573.80952380953,0.0,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,Rok,10
Rok Mini Wanita Slim Fit Bahan Adem,ROK-087,3,2024,0.0,0.0,196573.80952380953,0.0,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,Rok,10
Rok Mini Wanita Slim Fit Bahan Adem,ROK-087,4,2024,8.0,3.0,191833.33333333334,260700.0,1.0,0.0,0.0,0.0,68,0.0,0.0,0.0,Rok,10
Rok Mini Wanita Slim Fit Bahan Adem,ROK-087,5,2024,0.0,0.0,196573.80952380953,0.0,0.0,8.0,0.0,2.6666666666666665,68,0.0,2.0,8.0,Rok,10
Rok Mini Wanita Slim Fit Bahan Adem,ROK-087,6,2024,0.0,0.0,196573.80952380953,0.0,0.0,0.0,8.0,2.6666666666666665,68,0.0,1.6,-8.0,Rok,10
Rok Mini Wanita Slim Fit Bahan Adem,ROK-087,7,2024,8.0,3.0,213700.0,210200.0,0.0,0.0,0.0,2.6666666666666665,68,8.0,1.3333333333333333,0.0,Rok,10
Rok Mini Wanita Slim Fit Bahan Adem,ROK-087,8,2024,5.0,1.0,219300.0,93500.0,0.0,8.0,0.0,2.6666666666666665,68,0.0,2.6666666666666665,8.0,Rok,10
Rok Mini Wanita Slim Fit Bahan Adem,ROK-087,9,2024,8.0,3.0,175333.33333333334,528000.0,0.0,5.0,8.0,4.333333333333333,68,0.0,3.5,-3.0,Rok,10
Rok Mini Wanita Slim Fit Bahan Adem,ROK-087,10,2024,9.0,4.0,193550.0,308400.0,1.0,8.0,5.0,7.0,68,8.0,4.833333333333333,3.0,Rok,10
Rok Mini Wanita Slim Fit Bahan Adem,ROK-087,11,2024,5.0,1.0,173700.0,321500.0,0.0,9.0,8.0,7.333333333333333,68,5.0,5.0,1.0,Rok,10
Rok Mini Wanita Slim Fit Bahan Adem,ROK-087,12,2024,1.0,1.0,208600.0,29400.0,1.0,5.0,9.0,7.333333333333333,68,8.0,5.833333333333333,-4.0,Rok,10
Rok Mini Wanita Slim Fit Murah,ROK-035,1,2024,0.0,0.0,115188.88888888889,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,Rok,10
Rok Mini Wanita Slim Fit Murah,ROK-035,2,2024,8.0,2.0,125350.0,199700.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,Rok,10
Rok Mini Wanita Slim Fit Murah,ROK-035,3,2024,4.0,1.0,112500.0,158000.0,1.0,8.0,0.0,4.0,69,0.0,4.0,8.0,Rok,10
Rok Mini Wanita Slim Fit Murah,ROK-035,4,2024,6.0,2.0,121750.0,179600.0,1.0,4.0,8.0,4.0,69,0.0,4.0,-4.0,Rok,10
Rok Mini Wanita Slim Fit Murah,ROK-035,5,2024,0.0,0.0,115188.88888888889,0.0,0.0,6.0,4.0,6.0,69,8.0,4.5,2.0,Rok,10
Rok Mini Wanita Slim Fit Murah,ROK-035,6,2024,2.0,2.0,105100.0,93800.0,0.0,0.0,6.0,3.3333333333333335,69,4.0,3.6,-6.0,Rok,10
Rok Mini Wanita Slim Fit Murah,ROK-035,7,2024,9.0,2.0,124900.0,250300.0,0.0,2.0,0.0,2.6666666666666665,69,6.0,3.3333333333333335,2.0,Rok,10
Rok Mini Wanita Slim Fit Murah,ROK-035,8,2024,1.0,1.0,128000.0,24000.0,0.0,9.0,2.0,3.6666666666666665,69,0.0,4.833333333333333,7.0,Rok,10
Rok Mini Wanita Slim Fit Murah,ROK-035,9,2024,8.0,3.0,112100.0,327200.0,1.0,1.0,9.0,4.0,69,2.0,3.6666666666666665,-8.0,Rok,10
Rok Mini Wanita Slim Fit Murah,ROK-035,10,2024,2.0,1.0,106400.0,91200.0,0.0,8.0,1.0,6.0,69,9.0,4.333333333333333,7.0,Rok,10
Rok Mini Wanita Slim Fit Murah,ROK-035,11,2024,2.0,1.0,100600.0,102800.0,0.0,2.0,8.0,3.6666666666666665,69,1.0,3.6666666666666665,-6.0,Rok,10
Rok Mini Wanita Slim Fit Murah,ROK-035,12,2024,0.0,0.0,115188.88888888889,0.0,0.0,2.0,2.0,4.0,69,8.0,4.0,0.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-071,1,2024,14.0,4.0,105900.0,445000.0,1.0,0.0,0.0,0.0,70,0.0,0.0,0.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-076,1,2024,4.0,1.0,77400.0,126400.0,0.0,14.0,0.0,14.0,70,0.0,14.0,14.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-071,2,2024,0.0,0.0,92317.98245614035,0.0,0.0,4.0,14.0,9.0,70,0.0,9.0,-10.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-076,2,2024,5.0,1.0,74900.0,170500.0,0.0,0.0,4.0,6.0,70,14.0,6.0,-4.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-071,3,2024,4.0,1.0,98900.0,160400.0,1.0,5.0,0.0,3.0,70,4.0,5.75,5.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-076,3,2024,0.0,0.0,92317.98245614035,0.0,0.0,4.0,5.0,3.0,70,0.0,5.4,-1.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-071,4,2024,0.0,0.0,92317.98245614035,0.0,0.0,0.0,4.0,3.0,70,5.0,4.5,-4.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-076,4,2024,8.0,2.0,79650.0,260700.0,1.0,0.0,0.0,1.3333333333333333,70,4.0,2.1666666666666665,0.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-071,5,2024,4.0,1.0,83500.0,222000.0,1.0,8.0,0.0,2.6666666666666665,70,0.0,2.8333333333333335,8.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-076,5,2024,6.0,3.0,89066.66666666667,118200.0,1.0,4.0,8.0,4.0,70,0.0,3.5,-4.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-071,6,2024,7.0,2.0,107900.0,200900.0,0.0,6.0,4.0,6.0,70,8.0,3.6666666666666665,2.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-076,6,2024,1.0,1.0,85400.0,23600.0,0.0,7.0,6.0,5.666666666666667,70,4.0,4.166666666666667,1.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-071,7,2024,0.0,0.0,92317.98245614035,0.0,0.0,1.0,7.0,4.666666666666667,70,6.0,4.333333333333333,-6.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-076,7,2024,0.0,0.0,92317.98245614035,0.0,0.0,0.0,1.0,2.6666666666666665,70,7.0,4.333333333333333,-1.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-071,8,2024,6.0,2.0,98150.0,231800.0,0.0,0.0,0.0,0.3333333333333333,70,1.0,3.0,0.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-076,8,2024,5.0,1.0,103300.0,28500.0,0.0,6.0,0.0,2.0,70,0.0,3.3333333333333335,6.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-071,9,2024,12.0,4.0,95375.0,547700.0,1.0,5.0,6.0,3.6666666666666665,70,0.0,3.1666666666666665,-1.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-076,9,2024,1.0,1.0,103000.0,6000.0,0.0,12.0,5.0,7.666666666666667,70,6.0,4.0,7.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-071,10,2024,7.0,2.0,91550.0,324200.0,1.0,1.0,12.0,6.0,70,5.0,4.0,-11.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-076,10,2024,5.0,1.0,92400.0,83000.0,0.0,7.0,1.0,6.666666666666667,70,12.0,5.166666666666667,6.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-071,11,2024,5.0,2.0,108900.0,143000.0,0.0,5.0,7.0,4.333333333333333,70,1.0,6.0,-2.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-076,11,2024,9.0,2.0,80050.0,256900.0,0.0,5.0,5.0,5.666666666666667,70,7.0,5.833333333333333,0.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-071,12,2024,11.0,3.0,102900.0,481900.0,1.0,9.0,5.0,6.333333333333333,70,5.0,6.5,4.0,Rok,10
Rok Mini Wanita Vintage Bahan Adem,ROK-076,12,2024,4.0,1.0,75800.0,132800.0,1.0,11.0,9.0,8.333333333333334,70,5.0,6.333333333333333,2.0,Rok,10
Rok Mini Wanita Vintage Import,ROK-083,1,2024,0.0,0.0,240862.5,0.0,0.0,0.0,0.0,0.0,71,0.0,0.0,0.0,Rok,10
Rok Mini Wanita Vintage Import,ROK-083,2,2024,5.0,2.0,232650.0,419300.0,0.0,0.0,0.0,0.0,71,0.0,0.0,0.0,Rok,10
Rok Mini Wanita Vintage Import,ROK-083,3,2024,6.0,2.0,233600.0,515600.0,1.0,5.0,0.0,2.5,71,0.0,2.5,5.0,Rok,10
Rok Mini Wanita Vintage Import,ROK-083,4,2024,1.0,1.0,266800.0,42200.0,0.0,6.0,5.0,3.6666666666666665,71,0.0,3.6666666666666665,1.0,Rok,10
Rok Mini Wanita Vintage Import,ROK-083,5,2024,0.0,0.0,240862.5,0.0,0.0,1.0,6.0,4.0,71,5.0,3.0,-5.0,Rok,10
Rok Mini Wanita Vintage Import,ROK-083,6,2024,5.0,1.0,228100.0,404500.0,0.0,0.0,1.0,2.3333333333333335,71,6.0,2.4,-1.0,Rok,10
Rok Mini Wanita Vintage Import,ROK-083,7,2024,2.0,1.0,216500.0,185000.0,0.0,5.0,0.0,2.0,71,1.0,2.8333333333333335,5.0,Rok,10
Rok Mini Wanita Vintage Import,ROK-083,8,2024,5.0,2.0,237900.0,331200.0,0.0,2.0,5.0,2.3333333333333335,71,0.0,3.1666666666666665,-3.0,Rok,10
Rok Mini Wanita Vintage Import,ROK-083,9,2024,5.0,2.0,235800.0,440100.0,1.0,5.0,2.0,4.0,71,5.0,3.1666666666666665,3.0,Rok,10
Rok Mini Wanita Vintage Import,ROK-083,10,2024,6.0,2.0,275550.0,168900.0,0.0,5.0,5.0,4.0,71,2.0,3.0,0.0,Rok,10
Rok Mini Wanita Vintage Import,ROK-083,11,2024,0.0,0.0,240862.5,0.0,0.0,6.0,5.0,5.333333333333333,71,5.0,3.8333333333333335,1.0,Rok,10
Rok Mini Wanita Vintage Import,ROK-083,12,2024,0.0,0.0,240862.5,0.0,0.0,0.0,6.0,3.6666666666666665,71,5.0,3.8333333333333335,-6.0,Rok,10
Setelan Wanita Basic Import,SET-090,1,2024,8.0,2.0,143000.0,189800.0,1.0,0.0,0.0,0.0,72,0.0,0.0,0.0,Setelan,11
Setelan Wanita Basic Import,SET-090,2,2024,3.0,1.0,124400.0,124800.0,0.0,8.0,0.0,8.0,72,0.0,8.0,8.0,Setelan,11
Setelan Wanita Basic Import,SET-090,3,2024,0.0,0.0,137625.0,0.0,0.0,3.0,8.0,5.5,72,0.0,5.5,-5.0,Setelan,11
Setelan Wanita Basic Import,SET-090,4,2024,0.0,0.0,137625.0,0.0,0.0,0.0,3.0,3.6666666666666665,72,8.0,3.6666666666666665,-3.0,Setelan,11
Setelan Wanita Basic Import,SET-090,5,2024,5.0,1.0,130200.0,179000.0,1.0,0.0,0.0,1.0,72,3.0,2.75,0.0,Setelan,11
Setelan Wanita Basic Import,SET-090,6,2024,0.0,0.0,137625.0,0.0,0.0,5.0,0.0,1.6666666666666667,72,0.0,3.2,5.0,Setelan,11
Setelan Wanita Basic Import,SET-090,7,2024,1.0,1.0,152900.0,13100.0,0.0,0.0,5.0,1.6666666666666667,72,0.0,2.6666666666666665,-5.0,Setelan,11
Setelan Wanita Basic Import,SET-090,8,2024,0.0,0.0,137625.0,0.0,0.0,1.0,0.0,2.0,72,5.0,1.5,1.0,Setelan,11
Setelan Wanita Basic Import,SET-090,9,2024,0.0,0.0,137625.0,0.0,0.0,0.0,1.0,0.3333333333333333,72,0.0,1.0,-1.0,Setelan,11
Setelan Wanita Basic Import,SET-090,10,2024,0.0,0.0,137625.0,0.0,0.0,0.0,0.0,0.3333333333333333,72,1.0,1.0,0.0,Setelan,11
Setelan Wanita Basic Import,SET-090,11,2024,0.0,0.0,137625.0,0.0,0.0,0.0,0.0,0.0,72,0.0,1.0,0.0,Setelan,11
Setelan Wanita Basic Import,SET-090,12,2024,0.0,0.0,137625.0,0.0,0.0,0.0,0.0,0.0,72,0.0,0.16666666666666666,0.0,Setelan,11
Setelan Wanita Formal Elegan,SET-021,1,2024,1.0,1.0,176400.0,55600.0,0.0,0.0,0.0,0.0,73,0.0,0.0,0.0,Setelan,11
Setelan Wanita Formal Elegan,SET-021,2,2024,0.0,0.0,171346.25,0.0,0.0,1.0,0.0,1.0,73,0.0,1.0,1.0,Setelan,11
Setelan Wanita Formal Elegan,SET-021,3,2024,7.0,3.0,174266.66666666666,371400.0,1.0,0.0,1.0,0.5,73,0.0,0.5,-1.0,Setelan,11
Setelan Wanita Formal Elegan,SET-021,4,2024,4.0,1.0,173000.0,236000.0,0.0,7.0,0.0,2.6666666666666665,73,1.0,2.6666666666666665,7.0,Setelan,11
Setelan Wanita Formal Elegan,SET-021,5,2024,17.0,5.0,185020.0,798400.0,1.0,4.0,7.0,3.6666666666666665,73,0.0,3.0,-3.0,Setelan,11
Setelan Wanita Formal Elegan,SET-021,6,2024,0.0,0.0,171346.25,0.0,0.0,17.0,4.0,9.333333333333334,73,7.0,5.8,13.0,Setelan,11
Setelan Wanita Formal Elegan,SET-021,7,2024,5.0,1.0,164400.0,338000.0,0.0,0.0,17.0,7.0,73,4.0,4.833333333333333,-17.0,Setelan,11
Setelan Wanita Formal Elegan,SET-021,8,2024,5.0,1.0,165200.0,334000.0,0.0,5.0,0.0,7.333333333333333,73,17.0,5.5,5.0,Setelan,11
Setelan Wanita Formal Elegan,SET-021,9,2024,11.0,3.0,176533.33333333334,601700.0,0.0,5.0,5.0,3.3333333333333335,73,0.0,6.333333333333333,0.0,Setelan,11
